Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
excellent service,good fantastic place visit good hospitality service staffs well trained felt happy good recommendation friends hope come back thank everything,5,2,excellent servicegood fantastic place visit good hospitality service staffs well trained felt happy good recommendation friends hope come back thank everything,"{'neg': 0.0, 'neu': 0.305, 'pos': 0.695, 'compound': 0.9786}",0.9786,2
staycation christmas,wife booked couples retreat staycation package stay christmas weekend hardware good disappointed felt package fulfilled package entitled couples massage however spa fully booked stay given dining credit additional discount food however waterfall italian restaurant fully booked stay end redeemed bottle wine instead expedia booking one features stated early late check pm subject availability needless say hotel fully booked early check late check allowed stay requested daily newspapers,3,1,staycation christmaswife booked couples retreat staycation package stay christmas weekend hardware good disappointed felt package fulfilled package entitled couples massage however spa fully booked stay given dining credit additional discount food however waterfall italian restaurant fully booked stay end redeemed bottle wine instead expedia booking one features stated early late check pm subject availability needless say hotel fully booked early check late check allowed stay requested daily newspapers,"{'neg': 0.039, 'neu': 0.776, 'pos': 0.184, 'compound': 0.8555}",0.8555,2
nice staycation wow feeling,enjoyed staycations celebrate th anniversary staycation shangri la third final one however though nice get wow feeling got staycations fullerton andaz equally great wonderful stayed night garden wing room spacious well maintained dated much garden view room thanks nice cake anniversary delivered room hotel nice grand lobby breakfast line sumptuous staff attentive service prompt gym pool great lunch waterfall restaurant turned disappointing hotel also messed bill added dining credit,4,2,nice staycation wow feelingenjoyed staycations celebrate th anniversary staycation shangri la third final one however though nice get wow feeling got staycations fullerton andaz equally great wonderful stayed night garden wing room spacious well maintained dated much garden view room thanks nice cake anniversary delivered room hotel nice grand lobby breakfast line sumptuous staff attentive service prompt gym pool great lunch waterfall restaurant turned disappointing hotel also messed bill added dining credit,"{'neg': 0.052, 'neu': 0.504, 'pos': 0.444, 'compound': 0.9906}",0.9906,2
staycation way exceeded expectations,c yo yo superb n stay someone believe staycations convert really felt like holidaying resort outside singapore great service throughout starting check lifeguards pool staff poolside bar splash zone buds restaurants kids want leave want stay premises forever quote adults actually thoroughly enjoyed wait come back soon thanks much whole team great hospitality,5,2,staycation way exceeded expectationsc yo yo superb n stay someone believe staycations convert really felt like holidaying resort outside singapore great service throughout starting check lifeguards pool staff poolside bar splash zone buds restaurants kids want leave want stay premises forever quote adults actually thoroughly enjoyed wait come back soon thanks much whole team great hospitality,"{'neg': 0.017, 'neu': 0.645, 'pos': 0.339, 'compound': 0.9718}",0.9718,2
wow,excellent experience arrival till end family always felt home especially thanks amazing attentive staff merci dominique stay valley wing experience recommend everyone hopefully repeated soon,5,2,wowexcellent experience arrival till end family always felt home especially thanks amazing attentive staff merci dominique stay valley wing experience recommend everyone hopefully repeated soon,"{'neg': 0.0, 'neu': 0.627, 'pos': 0.373, 'compound': 0.9095}",0.9095,2
service best,wonderful impeccable service shangri la called care baskets time full orders delivery full possible anymore also asked minimal customisation anyway lot smiles patience festive cheers could brought quarantine different locations also changed pick timings times worried ready told long prepared ready sure get baskets even move pick date forward know short hands staffs services industry therefore grateful great service experience received jonathan crystal ellen service,5,2,service bestwonderful impeccable service shangri la called care baskets time full orders delivery full possible anymore also asked minimal customisation anyway lot smiles patience festive cheers could brought quarantine different locations also changed pick timings times worried ready told long prepared ready sure get baskets even move pick date forward know short hands staffs services industry therefore grateful great service experience received jonathan crystal ellen service,"{'neg': 0.026, 'neu': 0.64, 'pos': 0.334, 'compound': 0.9764}",0.9764,2
hospitality best,booked n family playcation package hotel stayed garden wing check pleasant experience despite crowd staff attended ushered next available receptionist grace receptionist recognized celebrating wife birthday stay wished promptly birthday amenity placed room along personalized birthday card made great start staycation everything great hotel amenities friendly staff great dining options mentioned elaborate wish highlight level hospitality shangri la strives achieve addressing name phone call attentiveness,5,2,hospitality bestbooked n family playcation package hotel stayed garden wing check pleasant experience despite crowd staff attended ushered next available receptionist grace receptionist recognized celebrating wife birthday stay wished promptly birthday amenity placed room along personalized birthday card made great start staycation everything great hotel amenities friendly staff great dining options mentioned elaborate wish highlight level hospitality shangri la strives achieve addressing name phone call attentiveness,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.984}",0.984,2
fabulous family staycation,third staycation singapore last months definitely best long shot stayed nights days shangri la orchard wife year old daughter initially booked garden wing suite upgraded valley wing suite much better valley wing rooms modern equipped garden wing rooms valley wing suite spacious luxurious comfortable also really enjoyed valley wing lounge access free flowing drinks including champagne day canapes afternoon evening shangri la amazing families young kids daughter enjoyed splash zone ginger bread decorating class buds pool etc one recommendation,5,2,fabulous family staycationthird staycation singapore last months definitely best long shot stayed nights days shangri la orchard wife year old daughter initially booked garden wing suite upgraded valley wing suite much better valley wing rooms modern equipped garden wing rooms valley wing suite spacious luxurious comfortable also really enjoyed valley wing lounge access free flowing drinks including champagne day canapes afternoon evening shangri la amazing families young kids daughter enjoyed splash zone ginger bread decorating class buds pool etc one recommendation,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.9861}",0.9861,2
staycation dec school holidays,covid situation could travel overseas decided try shangri la singapore orchard saw splashzone activities buds kids could indulge seriously thought nights long kinda regret booked nights staff warm friendly made felt really like vacation poolside drinks food time really flew past relaxing around pool activities scheduled buds team also fun kids tweens like kiddish stuff buds activities like tie dye shirt baking keep entertained back mar next year definitely book nights kuddos shang team making dec,5,2,staycation dec school holidayscovid situation could travel overseas decided try shangri la singapore orchard saw splashzone activities buds kids could indulge seriously thought nights long kinda regret booked nights staff warm friendly made felt really like vacation poolside drinks food time really flew past relaxing around pool activities scheduled buds team also fun kids tweens like kiddish stuff buds activities like tie dye shirt baking keep entertained back mar next year definitely book nights kuddos shang team making dec,"{'neg': 0.043, 'neu': 0.695, 'pos': 0.262, 'compound': 0.9658}",0.9658,2
excellent beyond expectations,fantastic birthday staycation thank iffah front office professional delivering excellent standards service would also like express gratitude appreciation guest relations housekeeping prompt best staycation ever experienced singapore even go beyond service little one grateful hotel exceeded expectations service hospitality professionalism,5,2,excellent beyond expectationsfantastic birthday staycation thank iffah front office professional delivering excellent standards service would also like express gratitude appreciation guest relations housekeeping prompt best staycation ever experienced singapore even go beyond service little one grateful hotel exceeded expectations service hospitality professionalism,"{'neg': 0.0, 'neu': 0.567, 'pos': 0.433, 'compound': 0.9774}",0.9774,2
excellent service manoj line,th dec line breakfast came late due caring baby breakfast closed serving anymore breakfast although still manoj took initiative offered us food fruits still counter although choose eat sufficient ask customer service best nb staff simply ignored us worst one pretend invisible despite waving hand ask mr manoj thanks going extra mile really appreciate,5,2,excellent service manoj lineth dec line breakfast came late due caring baby breakfast closed serving anymore breakfast although still manoj took initiative offered us food fruits still counter although choose eat sufficient ask customer service best nb staff simply ignored us worst one pretend invisible despite waving hand ask mr manoj thanks going extra mile really appreciate,"{'neg': 0.138, 'neu': 0.636, 'pos': 0.225, 'compound': 0.8208}",0.8208,2
short staycation,awesome staff concern family well consistently stay definitely return another stay staff hang overcome pandemic together soon return normalcy,5,2,short staycationawesome staff concern family well consistently stay definitely return another stay staff hang overcome pandemic together soon return normalcy,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.5859}",0.5859,2
exceptional service consistent,always feel relaxed happy whenever visit shangri la hotel whether meal staycation year decided try ala carte buffet line boy picky eater pleasantly surprised efficient process despite restaurant operating full house chew taking care area makes excellent effort attend needs thumbs keep good work,5,2,exceptional service consistentalways feel relaxed happy whenever visit shangri la hotel whether meal staycation year decided try ala carte buffet line boy picky eater pleasantly surprised efficient process despite restaurant operating full house chew taking care area makes excellent effort attend needs thumbs keep good work,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.9735}",0.9735,2
excellent experience shangri la orange grove staycation,went n staycation shangri la orange grove wonderful time staffs attended us helpful friendly made stay shangri la enjoyable pleasant experience kudos receptionist attended us came earlier check staff arranged upgrade bigger room us extra charge made special arrangement wait long originally booked garden view room ready hence able go upgraded room right away top staff also arranged us complimentary drink line staff nicholas line served us warm welcome provided,5,2,excellent experience shangri la orange grove staycationwent n staycation shangri la orange grove wonderful time staffs attended us helpful friendly made stay shangri la enjoyable pleasant experience kudos receptionist attended us came earlier check staff arranged upgrade bigger room us extra charge made special arrangement wait long originally booked garden view room ready hence able go upgraded room right away top staff also arranged us complimentary drink line staff nicholas line served us warm welcome provided,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.9879}",0.9879,2
good better,thanks birthday cake birthday celebration disappointment xmas log cake instead birthday cake came without candle cutting knife appreciates early check arrangement us welcome fresh fruits gold member picnic basket really special food picnic set cold fridge activities kids suitable younger kids preschooler suggest add activities older kids,4,2,good betterthanks birthday cake birthday celebration disappointment xmas log cake instead birthday cake came without candle cutting knife appreciates early check arrangement us welcome fresh fruits gold member picnic basket really special food picnic set cold fridge activities kids suitable younger kids preschooler suggest add activities older kids,"{'neg': 0.055, 'neu': 0.681, 'pos': 0.264, 'compound': 0.8901}",0.8901,2
excellent service even shn,arrived dec morning long flight many hotel staff guide us every step way well organized check one function rooms breeze people arrived around time although shn feel like treated second class staff happily patiently answered questions bags made rooms even faster us meals arrived time scheduled generally nice tasted better others ordered food grab another delivery company promptly delivered room concierge want say big thanks staff duty morning concierge staff worked tirelessly,5,2,excellent service even shnarrived dec morning long flight many hotel staff guide us every step way well organized check one function rooms breeze people arrived around time although shn feel like treated second class staff happily patiently answered questions bags made rooms even faster us meals arrived time scheduled generally nice tasted better others ordered food grab another delivery company promptly delivered room concierge want say big thanks staff duty morning concierge staff worked tirelessly,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.9628}",0.9628,2
superb,completed night family staycation hotel say superb every level standout staff every single staff member engaged happy polite friendly helpful knew job helped solve asked okay service level justifies cost experience stayed valley wing highly recommended extras family play cation package added experience year old boys pool access well managed despite busy minute taxi drive house felt like got plane flown somewhere exotic fun fabulous second staycation post circuit breaker family cannot fault,5,2,superbcompleted night family staycation hotel say superb every level standout staff every single staff member engaged happy polite friendly helpful knew job helped solve asked okay service level justifies cost experience stayed valley wing highly recommended extras family play cation package added experience year old boys pool access well managed despite busy minute taxi drive house felt like got plane flown somewhere exotic fun fabulous second staycation post circuit breaker family cannot fault,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9875}",0.9875,2
ambience perfect way,lovely experience staycationing shangri la valley wing upon arrival feel like returned luxurious home reception old japanese bellman professionally done may forget japan check manager nora done professionally like talking friend luggage ready room entered quiet element wow factor view great room wonderful spacious well planned room equally spacious exceptionally functional bathroom defined spaces perks staying valley wing many exclusively peaceful quiet sanctuary choose sip champagne singapore sling,5,2,ambience perfect waylovely experience staycationing shangri la valley wing upon arrival feel like returned luxurious home reception old japanese bellman professionally done may forget japan check manager nora done professionally like talking friend luggage ready room entered quiet element wow factor view great room wonderful spacious well planned room equally spacious exceptionally functional bathroom defined spaces perks staying valley wing many exclusively peaceful quiet sanctuary choose sip champagne singapore sling,"{'neg': 0.02, 'neu': 0.621, 'pos': 0.359, 'compound': 0.9843}",0.9843,2
great service comfortable bed good food,appreciate shangri la team pays attention details comes service providing needs guests stayed two children shangri la f delighted quality amenities best sleep hotel kids also said enjoyed stay,5,2,great service comfortable bed good foodappreciate shangri la team pays attention details comes service providing needs guests stayed two children shangri la f delighted quality amenities best sleep hotel kids also said enjoyed stay,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9686}",0.9686,2
staycation,hotel number times visit first staycation primarily buds splashzone else likely found main orchard road hotels shopping staycation sofitel sentosa relaxing stay one day prior check received online check notification app surprised incidental deposit hotel requested nites stay asked put k deposit incidental charges amount also included room rate issue already fully paid room rate months back thus charging room rate nonetheless proceed make payment facilitate online check,4,2,staycationhotel number times visit first staycation primarily buds splashzone else likely found main orchard road hotels shopping staycation sofitel sentosa relaxing stay one day prior check received online check notification app surprised incidental deposit hotel requested nites stay asked put k deposit incidental charges amount also included room rate issue already fully paid room rate months back thus charging room rate nonetheless proceed make payment facilitate online check,"{'neg': 0.029, 'neu': 0.881, 'pos': 0.09, 'compound': 0.5106}",0.5106,2
great family staycay,first must say best experience ever family much activities hotel offers regretful booked night checked greeted warmly ms calista pleasant receptionist makes us feel comfortable making queries truly anticipated family needs heard conversation make changes dinner reservation slots buds daughter timing available totally impressed would like thank organising well us special thanks guest relations noted request arranging cake surprise husband son birthdays ofcourse forgetting tall tall gentleman handed,5,2,great family staycayfirst must say best experience ever family much activities hotel offers regretful booked night checked greeted warmly ms calista pleasant receptionist makes us feel comfortable making queries truly anticipated family needs heard conversation make changes dinner reservation slots buds daughter timing available totally impressed would like thank organising well us special thanks guest relations noted request arranging cake surprise husband son birthdays ofcourse forgetting tall tall gentleman handed,"{'neg': 0.029, 'neu': 0.556, 'pos': 0.415, 'compound': 0.9884}",0.9884,2
great family staycation valley wing,wonderful staycation shangri la orchard glad chose valley wing indulgence package really made stay particularly luxurious birthday staff kindly arranged free cake took toddler daughter enjoyed buds splash zone though disappointed find water slides really appreciated outstanding service le yi served us lounge particularly friendly massages package massages good vegetarian although options lounge bit limited create additional dishes compensate ritz would appreciated nevertheless,5,2,great family staycation valley wingwonderful staycation shangri la orchard glad chose valley wing indulgence package really made stay particularly luxurious birthday staff kindly arranged free cake took toddler daughter enjoyed buds splash zone though disappointed find water slides really appreciated outstanding service le yi served us lounge particularly friendly massages package massages good vegetarian although options lounge bit limited create additional dishes compensate ritz would appreciated nevertheless,"{'neg': 0.052, 'neu': 0.563, 'pos': 0.385, 'compound': 0.9859}",0.9859,2
fantastic service great environment family,impeccable service receptionist dining staff especially thanks mdm new line attentiveness excellent service dedication great customer service makes us felt comfortable well taken care truly holding great customer service motto hotel chain thanks great experience,5,2,fantastic service great environment familyimpeccable service receptionist dining staff especially thanks mdm new line attentiveness excellent service dedication great customer service makes us felt comfortable well taken care truly holding great customer service motto hotel chain thanks great experience,"{'neg': 0.0, 'neu': 0.394, 'pos': 0.606, 'compound': 0.9915}",0.9915,2
great kids,similar hania sg staycation fullerton week like fullerton staff shangrila really nice pleasant shangri la lots activities little ones would strongly recommend families young kids special thanks haliz iflah hyen yen filipino male staff buds nice didnt manage get name giving advice change splashzone resevation due rain yr old boy enjoyed stay got gingerbread cookies play buds indoor playgrd splashzone son great time husband felt room dim also felt cleanliness acceptable could improved given high standards shangrila,4,2,great kidssimilar hania sg staycation fullerton week like fullerton staff shangrila really nice pleasant shangri la lots activities little ones would strongly recommend families young kids special thanks haliz iflah hyen yen filipino male staff buds nice didnt manage get name giving advice change splashzone resevation due rain yr old boy enjoyed stay got gingerbread cookies play buds indoor playgrd splashzone son great time husband felt room dim also felt cleanliness acceptable could improved given high standards shangrila,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.9911}",0.9911,2
happy kids happy parents,great staycation fullerton thus expected shangri la would give experience oh boy guys even set bar higher term service every staffs interaction genuine friendly enthusiastic ms callista handled check ms dora tan servicing manager greeted us came surprise kids ms ling ling took good care us breakfast line crew splash zone buds rajesh lionel nicholas line took effort chat kids waiting ice cream forgetting friendly doorman thank shangri la wonderful memory back soon,5,2,happy kids happy parentsgreat staycation fullerton thus expected shangri la would give experience oh boy guys even set bar higher term service every staffs interaction genuine friendly enthusiastic ms callista handled check ms dora tan servicing manager greeted us came surprise kids ms ling ling took good care us breakfast line crew splash zone buds rajesh lionel nicholas line took effort chat kids waiting ice cream forgetting friendly doorman thank shangri la wonderful memory back soon,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.9855}",0.9855,2
commendation paul csr,paul attentive pays attention guest aware preference plus give recommendation line bf today nd dec th nov great job team,5,2,commendation paul csrpaul attentive pays attention guest aware preference plus give recommendation line bf today nd dec th nov great job team,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.6249}",0.6249,2
wonderful family staycation,wonderful times shangri la fun filled activities kids splash zone koi fish feeding kid friendly pool garden picnic buds shangri la team put christmas decorations across hotel areas add festive feeling stay would like compliment new line service breakfast school holiday busy peak hour however delivered excellent services ensure served time months toddler removed shoes without knowings left restaurant breakfast new took shoes searched us return really appreciate great service feel proud local aunty demonstrated high professionalism hotel staff thank shangri la,5,2,wonderful family staycationwonderful times shangri la fun filled activities kids splash zone koi fish feeding kid friendly pool garden picnic buds shangri la team put christmas decorations across hotel areas add festive feeling stay would like compliment new line service breakfast school holiday busy peak hour however delivered excellent services ensure served time months toddler removed shoes without knowings left restaurant breakfast new took shoes searched us return really appreciate great service feel proud local aunty demonstrated high professionalism hotel staff thank shangri la,"{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.9907}",0.9907,2
great food nice ambience,nice place dine came family celebrate sister birthday went line restaurant check fast simple staff nice overly crowded well organised hotel great decorations,5,2,great food nice ambiencenice place dine came family celebrate sister birthday went line restaurant check fast simple staff nice overly crowded well organised hotel great decorations,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.9618}",0.9618,2
uplifting relaxation heart orchard,stayed shangrila orange grove road weekend valley wing couples retreat option definitely best value great quality including minutes massage high tea canap forget rose bubble bath friend managed try also included price would highlight super great waiter looked us alvin professional waiter great host part shangrila would highly recommend option friends families couples miss enjoy quality time nice atmosphere,5,2,uplifting relaxation heart orchardstayed shangrila orange grove road weekend valley wing couples retreat option definitely best value great quality including minutes massage high tea canap forget rose bubble bath friend managed try also included price would highlight super great waiter looked us alvin professional waiter great host part shangrila would highly recommend option friends families couples miss enjoy quality time nice atmosphere,"{'neg': 0.036, 'neu': 0.464, 'pos': 0.5, 'compound': 0.9927}",0.9927,2
romantic birthday getaway,wished compliment following staff members delighted us checked nov one night stay check staff miss jovinn making additional arrangements top believed already pre arranged detailed knowledgeable address queries sweet warm disposition really made check enjoyable delightful mdm jenny room attendant made point pause work saw us leaving room greet us find anything could help away happy level cleanliness room staff shoe shine us whoever thank much see effort put making shoes shine,5,2,romantic birthday getawaywished compliment following staff members delighted us checked nov one night stay check staff miss jovinn making additional arrangements top believed already pre arranged detailed knowledgeable address queries sweet warm disposition really made check enjoyable delightful mdm jenny room attendant made point pause work saw us leaving room greet us find anything could help away happy level cleanliness room staff shoe shine us whoever thank much see effort put making shoes shine,"{'neg': 0.017, 'neu': 0.632, 'pos': 0.352, 'compound': 0.984}",0.984,2
valley wing absolute indulgence,wonderful time shangri la celebrating friend birthday decided upgrade valley wing indulgence package days arrival reservation team happy help problems indulgence access lounge daily afternoon tea evening canap along unlimited moet champagne cocktails addition included minute massage chi spa would say go ahead pay extra per room upgrade worth rooms spacious clean bathroom huge plenty wardrobe space set balloons cake friend lovely touch improvement would say rooms little dated need,5,2,valley wing absolute indulgencewonderful time shangri la celebrating friend birthday decided upgrade valley wing indulgence package days arrival reservation team happy help problems indulgence access lounge daily afternoon tea evening canap along unlimited moet champagne cocktails addition included minute massage chi spa would say go ahead pay extra per room upgrade worth rooms spacious clean bathroom huge plenty wardrobe space set balloons cake friend lovely touch improvement would say rooms little dated need,"{'neg': 0.042, 'neu': 0.622, 'pos': 0.336, 'compound': 0.9805}",0.9805,2
luxurious staycation,took mum staycation chose valley indulgence package upon arriving hotel doubt right package wanted exclusive feel pampering booked massage ahead arrival promoted hotel great experience chi spa mum claims highlight stay room tucked valley wing away main lobby package receive tea cocktails canap day champagne wine valley wing lobby breakfast decided go ahead line instead sticking summit room even though exclusive wanted extensive spread hotel grounds huge sufficient space guests,5,2,luxurious staycationtook mum staycation chose valley indulgence package upon arriving hotel doubt right package wanted exclusive feel pampering booked massage ahead arrival promoted hotel great experience chi spa mum claims highlight stay room tucked valley wing away main lobby package receive tea cocktails canap day champagne wine valley wing lobby breakfast decided go ahead line instead sticking summit room even though exclusive wanted extensive spread hotel grounds huge sufficient space guests,"{'neg': 0.03, 'neu': 0.739, 'pos': 0.23, 'compound': 0.91}",0.91,2
staycation remember,immensely glad chose shangri la weekend staycation november right moment stepped majestic lobby till moment time us go home every second perfect booked garden wing staycation package included picnic basket upon checking barbecue platter requested delivered room evening breakfast line restaurant room pool year old absolutely loved well food everything perfect beauty grounds made us spellbound much greenery son excited spotted fish turtles staff friendly helpful always serving guests warm smiles pizza pasta son,5,2,staycation rememberimmensely glad chose shangri la weekend staycation november right moment stepped majestic lobby till moment time us go home every second perfect booked garden wing staycation package included picnic basket upon checking barbecue platter requested delivered room evening breakfast line restaurant room pool year old absolutely loved well food everything perfect beauty grounds made us spellbound much greenery son excited spotted fish turtles staff friendly helpful always serving guests warm smiles pizza pasta son,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.9864}",0.9864,2
family friendly staycation exceptional staff,always staycation shangi la rasa sentosa thought family friendly property staycation experience shangri la orchard awesome staycation experienced blast young children booked garden wing room decent promotional price room large clean visit start school holidays hotel running full capacity hence early late check requests may acceded however hotel kind allow us check around pm although official check time pm request late check acceded perfectly ok know hotel full busy positive way means crew,5,2,family friendly staycation exceptional staffalways staycation shangi la rasa sentosa thought family friendly property staycation experience shangri la orchard awesome staycation experienced blast young children booked garden wing room decent promotional price room large clean visit start school holidays hotel running full capacity hence early late check requests may acceded however hotel kind allow us check around pm although official check time pm request late check acceded perfectly ok know hotel full busy positive way means crew,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.9836}",0.9836,2
excellent,enjoyable staycation experience impressive friendly staff excellent ammenities buds splash zone suitable family stay icing cake comes thoughtful commendable service line female staff name chew breakfast today great job,5,2,excellentenjoyable staycation experience impressive friendly staff excellent ammenities buds splash zone suitable family stay icing cake comes thoughtful commendable service line female staff name chew breakfast today great job,"{'neg': 0.0, 'neu': 0.587, 'pos': 0.413, 'compound': 0.9509}",0.9509,2
ms amrit global reservations,would like commend ms amrit global reservations team excellent customer service helping book rooms christmas eve shangri la singapore trying book avail even informed reservations team hotel look rooms inform available decided call today nov got positive response ms amrit helpful gave good suggestions excellent job,5,2,ms amrit global reservationswould like commend ms amrit global reservations team excellent customer service helping book rooms christmas eve shangri la singapore trying book avail even informed reservations team hotel look rooms inform available decided call today nov got positive response ms amrit helpful gave good suggestions excellent job,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.9729}",0.9729,2
best staycation,family stayed valley wing deluxe king room night early check champagne lounge waiting afternoon tea service amazing particular ning concierge afiq waited us dinner line son especially loved buds new splash zone everything water park kids defintely back soon,5,2,best staycationfamily stayed valley wing deluxe king room night early check champagne lounge waiting afternoon tea service amazing particular ning concierge afiq waited us dinner line son especially loved buds new splash zone everything water park kids defintely back soon,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9371}",0.9371,2
staycation,thanks covid decided choose shangri la staycation check time smooth front desk receptionist think miss welcome bag kids found next day big deal us case kids room clean spacious bathroom spacious bathtub great kids love service ristorante italiano unfriendly food service slow think need something portion compliment gelato included staycation package think expensive give little bit breakfast line disappointing good reputation serve us cold bread waffle pancake even burn bacon seem like interested quality,3,1,staycationthanks covid decided choose shangri la staycation check time smooth front desk receptionist think miss welcome bag kids found next day big deal us case kids room clean spacious bathroom spacious bathtub great kids love service ristorante italiano unfriendly food service slow think need something portion compliment gelato included staycation package think expensive give little bit breakfast line disappointing good reputation serve us cold bread waffle pancake even burn bacon seem like interested quality,"{'neg': 0.076, 'neu': 0.66, 'pos': 0.264, 'compound': 0.9578}",0.9578,2
phenomenal start finish,fianc e stayed valley wing anniversary would give stars could booked trip com directly via shangri la website even member shangri la golden circle despite valley wing went make stay special kindly granted request upgrade original booking valley wing deluxe room one bedroom suite free charge whole cake fruit platter chocolate pralines cookies well wishes card balloons waiting us suite big kudos service team valley wing warm attentive service throughout stay despite high volume guests valley wing full house stay staff always made sure,5,2,phenomenal start finishfianc e stayed valley wing anniversary would give stars could booked trip com directly via shangri la website even member shangri la golden circle despite valley wing went make stay special kindly granted request upgrade original booking valley wing deluxe room one bedroom suite free charge whole cake fruit platter chocolate pralines cookies well wishes card balloons waiting us suite big kudos service team valley wing warm attentive service throughout stay despite high volume guests valley wing full house stay staff always made sure,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.967}",0.967,2
keep coming back,third stay recent months tell much love place enjoy day champagne valley wing couple family disappointed greeted one best services staff singapore short day nights deepavali long weekend stay family time room ready arrived around noon time check valley wing jade member recognize late check granted staff well train assist booking buds waterfall restaurant us remember book buds arrive difficult find slot weekends kids definitely blast time thanks nana buds give us advise timing booking looks kids well,5,2,keep coming backthird stay recent months tell much love place enjoy day champagne valley wing couple family disappointed greeted one best services staff singapore short day nights deepavali long weekend stay family time room ready arrived around noon time check valley wing jade member recognize late check granted staff well train assist booking buds waterfall restaurant us remember book buds arrive difficult find slot weekends kids definitely blast time thanks nana buds give us advise timing booking looks kids well,"{'neg': 0.054, 'neu': 0.652, 'pos': 0.294, 'compound': 0.9705}",0.9705,2
long weekend delight,nicer hotels sg newler fancier hotel sg give feeling holiday feel somewhere far min orchard service amazing usual rooms bit tired bad way word especially enjoyed champagne small threats come back sure,5,2,long weekend delightnicer hotels sg newler fancier hotel sg give feeling holiday feel somewhere far min orchard service amazing usual rooms bit tired bad way word especially enjoyed champagne small threats come back sure,"{'neg': 0.182, 'neu': 0.494, 'pos': 0.324, 'compound': 0.7328}",0.7328,2
love hotel cannot recommend enough,since covid think th stay coming back weeks stayed garden wing family valley wing couple always love lots kids also far best service singapore rooms beautiful immaculate staff service world staff lovely cannot enough food beautiful every restaurant also breakfast fantastic valley wing line regret staying,5,2,love hotel cannot recommend enoughsince covid think th stay coming back weeks stayed garden wing family valley wing couple always love lots kids also far best service singapore rooms beautiful immaculate staff service world staff lovely cannot enough food beautiful every restaurant also breakfast fantastic valley wing line regret staying,"{'neg': 0.067, 'neu': 0.556, 'pos': 0.377, 'compound': 0.9774}",0.9774,2
great fun stay n,room big family four large balcony booked direct hotel dining credits free access splash zone bubs shangri la complementary breakfast provided c picnic experience generous food given picnic basket also nice gesture hotel allowing us make use per night dining credit room dining avoid overcrowding situation happening restaurants lots fun filled activities provided hotel tip better book n rush compared booking n book direct hotel rather klook worth topping cost abit get terms range activities meals request corner room,4,2,great fun stay nroom big family four large balcony booked direct hotel dining credits free access splash zone bubs shangri la complementary breakfast provided c picnic experience generous food given picnic basket also nice gesture hotel allowing us make use per night dining credit room dining avoid overcrowding situation happening restaurants lots fun filled activities provided hotel tip better book n rush compared booking n book direct hotel rather klook worth topping cost abit get terms range activities meals request corner room,"{'neg': 0.022, 'neu': 0.679, 'pos': 0.299, 'compound': 0.9794}",0.9794,2
always feeling welcome home never disappoint us,year decided celebrate wife birthday favourite brand shangri la shangri la singapore become first choice pandemic period shangri la singapore sg clean hotel really follow sg clean standard cleaning time time see housekeeping department always cleaning around social distancing practice also strict hand sanitiser machines around hotel need panic worry hotel cleaning properly well done shangri la singapore contacted shangri la singapore earlier arrange surprise arrangement wife birthday arrangements went smoothly perfect arrival departure,5,2,always feeling welcome home never disappoint usyear decided celebrate wife birthday favourite brand shangri la shangri la singapore become first choice pandemic period shangri la singapore sg clean hotel really follow sg clean standard cleaning time time see housekeeping department always cleaning around social distancing practice also strict hand sanitiser machines around hotel need panic worry hotel cleaning properly well done shangri la singapore contacted shangri la singapore earlier arrange surprise arrangement wife birthday arrangements went smoothly perfect arrival departure,"{'neg': 0.061, 'neu': 0.672, 'pos': 0.266, 'compound': 0.9569}",0.9569,2
