Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
n solo staycay,good n solo staycay greeted daryl upon arrival helpful first time staying explained gym usage food express check feel welcomed things could improved bidet room toilet maybe choices pillows feel pillow quite flatten could better plus point toilet bidet good place good solo staycay proper time thanks hotel g accomodating early check late check definitely stay future bidet fixed haha,5,2,n solo staycaygood n solo staycay greeted daryl upon arrival helpful first time staying explained gym usage food express check feel welcomed things could improved bidet room toilet maybe choices pillows feel pillow quite flatten could better plus point toilet bidet good place good solo staycay proper time thanks hotel g accomodating early check late check definitely stay future bidet fixed haha,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.9775}",0.9775,2
wonderful anniversary getaway,ongoing pandemic unable fly nd anniversary decided pick hotel g simply cause rates buzzling ginnit well known locally full daily basis arrived days check leave picnic basket plans made wife met lovely hosts desk iffah mell jose despite busy desk friendly accepted items also noted system anniversary celebration already great start looking forward bringing wife fast forward received text fom howard oh room available wow arrival time met iffah mell jose signalled howard arrived never,5,2,wonderful anniversary getawayongoing pandemic unable fly nd anniversary decided pick hotel g simply cause rates buzzling ginnit well known locally full daily basis arrived days check leave picnic basket plans made wife met lovely hosts desk iffah mell jose despite busy desk friendly accepted items also noted system anniversary celebration already great start looking forward bringing wife fast forward received text fom howard oh room available wow arrival time met iffah mell jose signalled howard arrived never,"{'neg': 0.042, 'neu': 0.744, 'pos': 0.214, 'compound': 0.9499}",0.9499,2
great service friendly professional staff,hema bella perfect service standards friendly offered us complimentary upgrade late check complete surprise explained everything clearly would definitely come back quick getaway thank,5,2,great service friendly professional staffhema bella perfect service standards friendly offered us complimentary upgrade late check complete surprise explained everything clearly would definitely come back quick getaway thank,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.9779}",0.9779,2
rude,poor service hotel absolutely distasteful experience customer service team member service team security come knocking door middle night wants come check number guest beyond reason untactful rude poor skillsfuture courses train staff customer service,1,0,rudepoor service hotel absolutely distasteful experience customer service team member service team security come knocking door middle night wants come check number guest beyond reason untactful rude poor skillsfuture courses train staff customer service,"{'neg': 0.153, 'neu': 0.754, 'pos': 0.093, 'compound': -0.5267}",-0.5267,0
guest security compromised,stayed night family quick getaway check fast hotel chic unique small hotel beautifully designed planned however rooms small fridge inside room well bathtubs room hotel however something happened greatly concerns room security checked around pm decided leave hotel pm day unfortunately return night something urgent came returned next day breakfast however amazement realised something missing room party gift box placed room hotel box props hats masks take,1,0,guest security compromisedstayed night family quick getaway check fast hotel chic unique small hotel beautifully designed planned however rooms small fridge inside room well bathtubs room hotel however something happened greatly concerns room security checked around pm decided leave hotel pm day unfortunately return night something urgent came returned next day breakfast however amazement realised something missing room party gift box placed room hotel box props hats masks take,"{'neg': 0.067, 'neu': 0.66, 'pos': 0.273, 'compound': 0.9501}",0.9501,2
staycation mood,could stop writing appreciation note esteem hotel hotel g singapore staff stayed greater room king aug aug celebrate son birthday checked daryl mellisha iffah must say requests kept mind fulfilled best possible levels time booking mentioned reason staycation surprise room beautifully decorated balloons daryl mellisha iffah helpful every request made taken care difference good customer service great customer service something intangible wow factor professionalism extraordinary service really enjoyed,5,2,staycation moodcould stop writing appreciation note esteem hotel hotel g singapore staff stayed greater room king aug aug celebrate son birthday checked daryl mellisha iffah must say requests kept mind fulfilled best possible levels time booking mentioned reason staycation surprise room beautifully decorated balloons daryl mellisha iffah helpful every request made taken care difference good customer service great customer service something intangible wow factor professionalism extraordinary service really enjoyed,"{'neg': 0.022, 'neu': 0.546, 'pos': 0.432, 'compound': 0.9909}",0.9909,2
good staycay hotel g,good stay hotel g daryl mel iffah yvonne howard gave extraordinary service hotel really nice spacious really enjoyed great outdoors experience projector popcorn machine great,5,2,good staycay hotel ggood stay hotel g daryl mel iffah yvonne howard gave extraordinary service hotel really nice spacious really enjoyed great outdoors experience projector popcorn machine great,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.9604}",0.9604,2
staycay,really enjoyed staycation especially outdoor room projector memorable stay hotel g friend special thanks iffah yvonne mell howard daryl superb service recommend friends also appreciation housekeeping team anggun azhar,5,2,staycayreally enjoyed staycation especially outdoor room projector memorable stay hotel g friend special thanks iffah yvonne mell howard daryl superb service recommend friends also appreciation housekeeping team anggun azhar,"{'neg': 0.0, 'neu': 0.443, 'pos': 0.557, 'compound': 0.9753}",0.9753,2
amazing staycay,superb staycay experience hotel g singapore fom howard friendly checked daryl iffah mellisha professionalism indeed commendable also kudos azhar anggun speedy delivery extra amenities,5,2,amazing staycaysuperb staycay experience hotel g singapore fom howard friendly checked daryl iffah mellisha professionalism indeed commendable also kudos azhar anggun speedy delivery extra amenities,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.8834}",0.8834,2
excellent staycation experience,checked great outdoors smooth hassle free experience special shoutout mel iffah daryl making experience memorable back sure really enjoyable stay,5,2,excellent staycation experiencechecked great outdoors smooth hassle free experience special shoutout mel iffah daryl making experience memorable back sure really enjoyable stay,"{'neg': 0.0, 'neu': 0.453, 'pos': 0.547, 'compound': 0.9601}",0.9601,2
exceeds expecatations,friendly awesome staff helpful patient mellisha friendly professional helped smooth check daryl offered free room upgrade able enjoy stay hotel g lastly iffah full smile assisting doubt queries,5,2,exceeds expecatationsfriendly awesome staff helpful patient mellisha friendly professional helped smooth check daryl offered free room upgrade able enjoy stay hotel g lastly iffah full smile assisting doubt queries,"{'neg': 0.059, 'neu': 0.493, 'pos': 0.448, 'compound': 0.9485}",0.9485,2
exceeds expectations,searching hotel cater needs accessible location friendly non intimidating staff chic one kind interior hotel g made cut tone stay notable start brief yet endearing encounter front office staff nana assistant front office manager yvonne welcomed stupendously positive blithe energy upon setting foot room whiff cold air swept past heated body almost degrees day much appreciated ears simultaneously greeted hotel curated playlist playing midst room tastefully decorated booming character hotel branding strong game unorthodox decor rustic,5,2,exceeds expectationssearching hotel cater needs accessible location friendly non intimidating staff chic one kind interior hotel g made cut tone stay notable start brief yet endearing encounter front office staff nana assistant front office manager yvonne welcomed stupendously positive blithe energy upon setting foot room whiff cold air swept past heated body almost degrees day much appreciated ears simultaneously greeted hotel curated playlist playing midst room tastefully decorated booming character hotel branding strong game unorthodox decor rustic,"{'neg': 0.051, 'neu': 0.646, 'pos': 0.303, 'compound': 0.9702}",0.9702,2
enjoyable stay,stay awesome staffs friendly helpful check daryl nana friendly energetic checking explained breakfast timing check timing precisely without asking would also like thank hema yvonne mell bobby ana effort answering enquires also sending request additionally would also like thank room attendant lam helping giving items need thank awesome stay really enjoy coming back soon,5,2,enjoyable staystay awesome staffs friendly helpful check daryl nana friendly energetic checking explained breakfast timing check timing precisely without asking would also like thank hema yvonne mell bobby ana effort answering enquires also sending request additionally would also like thank room attendant lam helping giving items need thank awesome stay really enjoy coming back soon,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.9911}",0.9911,2
hotel g singapore,staycation awesome awesome hotel staff positive experience overall stay great warm welcome super lovely attitude fantastic hospitality hotel manager named daryl willingly went extra mile help wife pleasant stay hotel g singapore definitely come back staycation looking forward next stay hotel g singapore,5,2,hotel g singaporestaycation awesome awesome hotel staff positive experience overall stay great warm welcome super lovely attitude fantastic hospitality hotel manager named daryl willingly went extra mile help wife pleasant stay hotel g singapore definitely come back staycation looking forward next stay hotel g singapore,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.9911}",0.9911,2
good couples,good location walking distance rochor bugis mrt nearby also lot food choices hotel staffs friendly never failed provide services smile would like mention mell recognise us checking extend check time without us requesting come times already room clean necessities keep good work definitely come back next time,4,2,good couplesgood location walking distance rochor bugis mrt nearby also lot food choices hotel staffs friendly never failed provide services smile would like mention mell recognise us checking extend check time without us requesting come times already room clean necessities keep good work definitely come back next time,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.9674}",0.9674,2
cosy environmental friendly hotel,friendly welcomed bella checked explained patiently even offer help required enquires place convenient walking distance bugis orchard room cosy great quiet time spent hotel g would recommend friends hotel,5,2,cosy environmental friendly hotelfriendly welcomed bella checked explained patiently even offer help required enquires place convenient walking distance bugis orchard room cosy great quiet time spent hotel g would recommend friends hotel,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.9517}",0.9517,2
staycay,checking breeze front desk staff daryl bobby super approachable friendly special thanks natalie hema assisted questions regarding amenities hotel forget housekeeping staff azhar soonfa delivered request within minutes super efficient amazing team hotelg im already looking forward next stay,5,2,staycaychecking breeze front desk staff daryl bobby super approachable friendly special thanks natalie hema assisted questions regarding amenities hotel forget housekeeping staff azhar soonfa delivered request within minutes super efficient amazing team hotelg im already looking forward next stay,"{'neg': 0.034, 'neu': 0.553, 'pos': 0.414, 'compound': 0.9694}",0.9694,2
staycay g hotel,checked g hotel th august front desk lady name iffah intern friendly accommodating welcome us friendly smile check process smooth great positive attitude thumbs,5,2,staycay g hotelchecked g hotel th august front desk lady name iffah intern friendly accommodating welcome us friendly smile check process smooth great positive attitude thumbs,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.9618}",0.9618,2
cool hotel superb staffs,enjoyable staycay early week checked nana kept check process short sweet front desk staff ana bella also hospitable helpful attending doubts rooms comfortable convenient multiple plugs mention vintage theme special thanks anggun housekeeping department assisted us clean room,5,2,cool hotel superb staffsenjoyable staycay early week checked nana kept check process short sweet front desk staff ana bella also hospitable helpful attending doubts rooms comfortable convenient multiple plugs mention vintage theme special thanks anggun housekeeping department assisted us clean room,"{'neg': 0.038, 'neu': 0.552, 'pos': 0.41, 'compound': 0.9666}",0.9666,2
authentic worthwhile,upon checking handled tactful staff iffah whole checking process really smooth totally impressed boho themed interior really needed short getaway stay needed extended stay another day haha really appreciate great service,5,2,authentic worthwhileupon checking handled tactful staff iffah whole checking process really smooth totally impressed boho themed interior really needed short getaway stay needed extended stay another day haha really appreciate great service,"{'neg': 0.0, 'neu': 0.666, 'pos': 0.334, 'compound': 0.9328}",0.9328,2
friendly nice cool place stay,friendly staff helpful explained clearly food hotel good nice serving nice taste good back food location also good near mrt easy access lots food places go around,4,2,friendly nice cool place stayfriendly staff helpful explained clearly food hotel good nice serving nice taste good back food location also good near mrt easy access lots food places go around,"{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.9818}",0.9818,2
never fails impress,brace pandemic findings ways get slight taste short vacation definitely got hotel g point checked greeted smile along ensuring needs met every touch point sense welcomenes really gives vacation vibes room really cherry top staycation beautifully decorated mellisha props balloons petals really instagram heaven duty manager daryl even left nice handwritten note ensure got everything needed really personal touches makes hotel g stand among rest really makes us excited next stay hotel g good job,5,2,never fails impressbrace pandemic findings ways get slight taste short vacation definitely got hotel g point checked greeted smile along ensuring needs met every touch point sense welcomenes really gives vacation vibes room really cherry top staycation beautifully decorated mellisha props balloons petals really instagram heaven duty manager daryl even left nice handwritten note ensure got everything needed really personal touches makes hotel g stand among rest really makes us excited next stay hotel g good job,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.9819}",0.9819,2
outstanding,family chose stay hotel g due raving reviews certainly disappoint interior tastefully designed right details amenities family spoiled attentiveness service team would like thank daryl iffah mel natalie everything keep good work back,5,2,outstandingfamily chose stay hotel g due raving reviews certainly disappoint interior tastefully designed right details amenities family spoiled attentiveness service team would like thank daryl iffah mel natalie everything keep good work back,"{'neg': 0.068, 'neu': 0.675, 'pos': 0.258, 'compound': 0.765}",0.765,2
good short stay,check took hour due fact hotel good promotion period little hotels open staycation booked good room comes dining credit ginett breakfast room ok matches paid room feel little small good enough normal sized adults room channels decent breakfast area crowded hotel gave option take away back room overall good night stay,4,2,good short staycheck took hour due fact hotel good promotion period little hotels open staycation booked good room comes dining credit ginett breakfast room ok matches paid room feel little small good enough normal sized adults room channels decent breakfast area crowded hotel gave option take away back room overall good night stay,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.9538}",0.9538,2
hotel g end july staycation,checking smooth room door already open assume room housekeeping one inside room wise pretty small queen bed sharing amenities basic one small hand towel cup used coffee drinking stain cup inside dirty bottom line good night sleep,3,1,hotel g end july staycationchecking smooth room door already open assume room housekeeping one inside room wise pretty small queen bed sharing amenities basic one small hand towel cup used coffee drinking stain cup inside dirty bottom line good night sleep,"{'neg': 0.056, 'neu': 0.653, 'pos': 0.292, 'compound': 0.9062}",0.9062,2
great experience staycation,needed early check staff helpful assisted us want extend thanks mr daryl excellent customer service helped us needs made staycation great experience,5,2,great experience staycationneeded early check staff helpful assisted us want extend thanks mr daryl excellent customer service helped us needs made staycation great experience,"{'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.9618}",0.9618,2
birthday staycay,despite heightened phase still managed pleasant staycay hotel g thanks manager duty darryl goh upgraded room queen king sized bed room offered us complimentary glass wine also kindly suggest could order room service g stop affordable price since dine allowed small actions made us felt warmly welcomed,4,2,birthday staycaydespite heightened phase still managed pleasant staycay hotel g thanks manager duty darryl goh upgraded room queen king sized bed room offered us complimentary glass wine also kindly suggest could order room service g stop affordable price since dine allowed small actions made us felt warmly welcomed,"{'neg': 0.038, 'neu': 0.666, 'pos': 0.297, 'compound': 0.9349}",0.9349,2
room assignment cleanliness disappointment disgusting,really want write review disappointed room assignment first stayed room assigned room cleanliness tip top clean second room assigned second stay room built socket loose even engineering fixed away work came back tried charge work still loose extend stay requested high floor receptionist mentioned available since waited room hours get high floor room third room silicone mouldy shower sliding door rubber mouldy even ceiling built black fungus shower curtain extremely smelly totally disgusting disappointing ever requested none fullfilled please look matter,1,0,room assignment cleanliness disappointment disgustingreally want write review disappointed room assignment first stayed room assigned room cleanliness tip top clean second room assigned second stay room built socket loose even engineering fixed away work came back tried charge work still loose extend stay requested high floor receptionist mentioned available since waited room hours get high floor room third room silicone mouldy shower sliding door rubber mouldy even ceiling built black fungus shower curtain extremely smelly totally disgusting disappointing ever requested none fullfilled please look matter,"{'neg': 0.2, 'neu': 0.716, 'pos': 0.084, 'compound': -0.93}",-0.93,0
excellent,excellent comfortable feel good hotel offers amazing service hotel room big enough comfortable would recommend friends stay hotel g would like come singapore,5,2,excellentexcellent comfortable feel good hotel offers amazing service hotel room big enough comfortable would recommend friends stay hotel g would like come singapore,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.9657}",0.9657,2
tranquil family staycay hotel g,sweet pleasant birthday staycay emerged wonderful success thanks exuberant team hotel g team went great lengths make stay comfy possible family sincerely greatful thanks howard bobby mel check effortless breeze overall shout natalie iffah ana daryl assisting confirmation booking requests throughout stay thanks wonderful team family looking forward back xx,5,2,tranquil family staycay hotel gsweet pleasant birthday staycay emerged wonderful success thanks exuberant team hotel g team went great lengths make stay comfy possible family sincerely greatful thanks howard bobby mel check effortless breeze overall shout natalie iffah ana daryl assisting confirmation booking requests throughout stay thanks wonderful team family looking forward back xx,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.9875}",0.9875,2
amazing service great hotel room,awesome service especially immediately upgrade us bigger room late checkup boyfriend come evening work move fast whenever request things sent room love pillow high good people bad neck grand room vintage look completed beautiful big dream catcher,5,2,amazing service great hotel roomawesome service especially immediately upgrade us bigger room late checkup boyfriend come evening work move fast whenever request things sent room love pillow high good people bad neck grand room vintage look completed beautiful big dream catcher,"{'neg': 0.058, 'neu': 0.546, 'pos': 0.396, 'compound': 0.9657}",0.9657,2
amazing stay,hotel staff extremely hospitable friendly special thank dayana bobby made stay comfortable ensured stay enjoyable despite covid situation definitely back visit soon keep hotel g,5,2,amazing stayhotel staff extremely hospitable friendly special thank dayana bobby made stay comfortable ensured stay enjoyable despite covid situation definitely back visit soon keep hotel g,"{'neg': 0.058, 'neu': 0.459, 'pos': 0.483, 'compound': 0.9492}",0.9492,2
great hotel room service,awesome service hotel g degree cafe hotel room though small clean recommended hotel great comfortable service great location clean room daryl helped us rooms friendly dinesh went beyond service degree cafe great place,5,2,great hotel room serviceawesome service hotel g degree cafe hotel room though small clean recommended hotel great comfortable service great location clean room daryl helped us rooms friendly dinesh went beyond service degree cafe great place,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.9836}",0.9836,2
thoughtful staff cool perks,came staycay son totally blown away hospitality service kudos staff daryl nana name pampered us always greeted us ready smiles loved props balloons room came loved package took got us dining credits ginett yummy scrambled eggs brekkie degrees bottle sparkling wine glitchy tv arranged change rooms us attempting fix appreciated thoughtful little things definitely recommend hotel g others,5,2,thoughtful staff cool perkscame staycay son totally blown away hospitality service kudos staff daryl nana name pampered us always greeted us ready smiles loved props balloons room came loved package took got us dining credits ginett yummy scrambled eggs brekkie degrees bottle sparkling wine glitchy tv arranged change rooms us attempting fix appreciated thoughtful little things definitely recommend hotel g others,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.9901}",0.9901,2
overall great stay,booked room promo good deal room decent size good room king toilet area constantly getting wet bath overall pleasant stay deal came breakfast ordered degrees burgers numbers one three delicious staff whole hotel friendly,5,2,overall great staybooked room promo good deal room decent size good room king toilet area constantly getting wet bath overall pleasant stay deal came breakfast ordered degrees burgers numbers one three delicious staff whole hotel friendly,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.9643}",0.9643,2
great place experience,definitely one good hotels affordable place conveniently surround dhoby ghaut bugis little india use srv vouchers book days def worth amount special thank receptionist hema super amazing getting check super fast manage solve issue different days booking thank,5,2,great place experiencedefinitely one good hotels affordable place conveniently surround dhoby ghaut bugis little india use srv vouchers book days def worth amount special thank receptionist hema super amazing getting check super fast manage solve issue different days booking thank,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.9818}",0.9818,2
amazing staff makes feel home dayana bobby mr howard,booking process hotel g glad assist friendly reservation staff name dayana answered queries giving advice category needed book helpful arrival bobby checked giving good room simple surprise decor room coz birthday stay met also mr howard also welcoming personality friendly suggest go eat dinner lunch good meal also degrees restaurant food amazing staff hotel g keep see soonest keep safe take care,5,2,amazing staff makes feel home dayana bobby mr howardbooking process hotel g glad assist friendly reservation staff name dayana answered queries giving advice category needed book helpful arrival bobby checked giving good room simple surprise decor room coz birthday stay met also mr howard also welcoming personality friendly suggest go eat dinner lunch good meal also degrees restaurant food amazing staff hotel g keep see soonest keep safe take care,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.9902}",0.9902,2
nice area great staff delicious food,great room great staff love food restaurant degrees burger staff extremely friendly atmosphere special really felt like home thank team especially howard bobby dayana excellent hospitality,4,2,nice area great staff delicious foodgreat room great staff love food restaurant degrees burger staff extremely friendly atmosphere special really felt like home thank team especially howard bobby dayana excellent hospitality,"{'neg': 0.0, 'neu': 0.38, 'pos': 0.62, 'compound': 0.9876}",0.9876,2
hidden gem,thoroughly enjoyed stay hotel g rooms clean spacious everything need beds comfortable bathroom amenities good quality food degrees affordable delicious special thanks dayana reservations made arrangements decorate room called prior stay inform celebrating birthday howard bobby reception helped check gentlemen helpful efficient making processes fuss free definitely back,5,2,hidden gemthoroughly enjoyed stay hotel g rooms clean spacious everything need beds comfortable bathroom amenities good quality food degrees affordable delicious special thanks dayana reservations made arrangements decorate room called prior stay inform celebrating birthday howard bobby reception helped check gentlemen helpful efficient making processes fuss free definitely back,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.988}",0.988,2
memorable birthday staycation,wonderful one night staycation hotel g friends room cozy amenities need comfortable bed hotel surround lots restaurant burger breakfast restaurant degree amazing importantly awesome front office team special thanks howard bobby dayana makes statcation memorable definitely stay highly recommended,5,2,memorable birthday staycationwonderful one night staycation hotel g friends room cozy amenities need comfortable bed hotel surround lots restaurant burger breakfast restaurant degree amazing importantly awesome front office team special thanks howard bobby dayana makes statcation memorable definitely stay highly recommended,"{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.9776}",0.9776,2
husband birthday stay,howard considerate helpful wished husband happy birthday made sure stay pleasant even simple details like check timing extra treats sweet room minimalistic simple really depends liking customer service us,5,2,husband birthday stayhoward considerate helpful wished husband happy birthday made sure stay pleasant even simple details like check timing extra treats sweet room minimalistic simple really depends liking customer service us,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.9701}",0.9701,2
awesome short staycation,impromptu staycation staffs hotel g accommodating especially daryl would definitely recommend many places explore around area alot fun would love staycation,5,2,awesome short staycationimpromptu staycation staffs hotel g accommodating especially daryl would definitely recommend many places explore around area alot fun would love staycation,"{'neg': 0.0, 'neu': 0.499, 'pos': 0.501, 'compound': 0.9521}",0.9521,2
excellent,cosy comfortable room good amenities love lemongrass scented shower wash aesthetically pleasing room decor excellent air conditioning much view even though high floor room comforts within compensated,4,2,excellentcosy comfortable room good amenities love lemongrass scented shower wash aesthetically pleasing room decor excellent air conditioning much view even though high floor room comforts within compensated,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.9666}",0.9666,2
band mama,hs basketball player takkan sekarang dekat manee bang call bli aku nyhh boss w main mc jeaa lhaaa puas busy morning know going,5,2,band mamahs basketball player takkan sekarang dekat manee bang call bli aku nyhh boss w main mc jeaa lhaaa puas busy morning know going,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,1
staycation,good stay small family size room good pax max family room size available plus sure overall thumbs hotel g service staffs quality impressive pleasant environment cleanliness especially thanks ziwei serviced nice approachable attitude,5,2,staycationgood stay small family size room good pax max family room size available plus sure overall thumbs hotel g service staffs quality impressive pleasant environment cleanliness especially thanks ziwei serviced nice approachable attitude,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.9501}",0.9501,2
memorable birthday staycation,booked hotel g birthday staycation would say regrets overall experience memorable helpful recommendations dayana reservation process smooth check yvonne also gave us room upgrade friendly staff ginett definitely loved food,5,2,memorable birthday staycationbooked hotel g birthday staycation would say regrets overall experience memorable helpful recommendations dayana reservation process smooth check yvonne also gave us room upgrade friendly staff ginett definitely loved food,"{'neg': 0.061, 'neu': 0.633, 'pos': 0.307, 'compound': 0.8779}",0.8779,2
excellent customer service,would like give huge thanks receptionists working morning th june believe person charge name daryl accompanied one intern zhiwei ziwei excellent customer service partner happy customer service rare see experience energetic happy vibes early morning apologies got name wrong lost namecard partner got accident way back home hand would definitely book stay hotel g,5,2,excellent customer servicewould like give huge thanks receptionists working morning th june believe person charge name daryl accompanied one intern zhiwei ziwei excellent customer service partner happy customer service rare see experience energetic happy vibes early morning apologies got name wrong lost namecard partner got accident way back home hand would definitely book stay hotel g,"{'neg': 0.104, 'neu': 0.513, 'pos': 0.383, 'compound': 0.9712}",0.9712,2
indeed great staycation,cozy contemporary interior design style including rooms lobby restaurants love modern concept ambience convenient central location easy access lots places walkable distance mrt malls thank mr bobby professional services hospitality provided us great staycation experience wonderful comfortable stay unfortunately unable sit ginett due tighten measurement however manage arrange take away instead definitely back enjoy dine atmosphere degrees well addition another plus mark refrigerator setup room,5,2,indeed great staycationcozy contemporary interior design style including rooms lobby restaurants love modern concept ambience convenient central location easy access lots places walkable distance mrt malls thank mr bobby professional services hospitality provided us great staycation experience wonderful comfortable stay unfortunately unable sit ginett due tighten measurement however manage arrange take away instead definitely back enjoy dine atmosphere degrees well addition another plus mark refrigerator setup room,"{'neg': 0.026, 'neu': 0.602, 'pos': 0.371, 'compound': 0.9842}",0.9842,2
compact comfy,special kudos goes daryl front desk warm hospitality helpful suggestions like late night supper spots hood celebrate special occasion appreciate room upgrade complimentary glasses wine compact room clean well appointed needed good night rest breakfast came booking extremely decent good coffee back,5,2,compact comfyspecial kudos goes daryl front desk warm hospitality helpful suggestions like late night supper spots hood celebrate special occasion appreciate room upgrade complimentary glasses wine compact room clean well appointed needed good night rest breakfast came booking extremely decent good coffee back,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.9836}",0.9836,2
celebrating wedding anniversary hotel g,staff hotel g really friendly went beyond put together something special day kudos daryl nana helping us room booking arrangement husband really thankful enjoyed stay room small cosy location hotel good thing would carpark direction seems bit pity pool fridge room nonetheless enjoyable memorable stay thanks daryl nana,4,2,celebrating wedding anniversary hotel gstaff hotel g really friendly went beyond put together something special day kudos daryl nana helping us room booking arrangement husband really thankful enjoyed stay room small cosy location hotel good thing would carpark direction seems bit pity pool fridge room nonetheless enjoyable memorable stay thanks daryl nana,"{'neg': 0.03, 'neu': 0.542, 'pos': 0.429, 'compound': 0.9826}",0.9826,2
staycation,small comfortable accessible lots places mrt station mins walk second time visiting tried hotels none value money good fridge,5,2,staycationsmall comfortable accessible lots places mrt station mins walk second time visiting tried hotels none value money good fridge,"{'neg': 0.187, 'neu': 0.674, 'pos': 0.139, 'compound': -0.0366}",-0.0366,0
great service overall,would like compliment front desk bobby smooth informative check process room lovely staff friendly downside breakfast got delayed overall great stay hotel g,4,2,great service overallwould like compliment front desk bobby smooth informative check process room lovely staff friendly downside breakfast got delayed overall great stay hotel g,"{'neg': 0.096, 'neu': 0.393, 'pos': 0.511, 'compound': 0.9578}",0.9578,2
room,small facilities seating area room got fine bed better terms facilities location good close eateries service minimal suitable couple single want bedding facilities,3,1,roomsmall facilities seating area room got fine bed better terms facilities location good close eateries service minimal suitable couple single want bedding facilities,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.7845}",0.7845,2
comfort,staff warm welcoming room comfy upgraded without extra costs facilities nearby eleven water tea coffee complimentary also provide inhouse dining option non halal want leave room,5,2,comfortstaff warm welcoming room comfy upgraded without extra costs facilities nearby eleven water tea coffee complimentary also provide inhouse dining option non halal want leave room,"{'neg': 0.038, 'neu': 0.673, 'pos': 0.288, 'compound': 0.7783}",0.7783,2
dissappointed fridge available,location wise quite convenient entrance hotel reception counter quite confuse entrance restaurant go stair take lift level expect review room small comfortable long business stay weeks,3,1,dissappointed fridge availablelocation wise quite convenient entrance hotel reception counter quite confuse entrance restaurant go stair take lift level expect review room small comfortable long business stay weeks,"{'neg': 0.065, 'neu': 0.744, 'pos': 0.191, 'compound': 0.6378}",0.6378,2
love stay hotel g,amazing experience hotel g book outdoor movie package son birthday hotel staff anggun eiwei personally gave us cheese cake brought room touched cosy room nice decor children loves stay fast response issue call check hassle free thumbs excellence service hotel g love everything bout hotel definitely come,5,2,love stay hotel gamazing experience hotel g book outdoor movie package son birthday hotel staff anggun eiwei personally gave us cheese cake brought room touched cosy room nice decor children loves stay fast response issue call check hassle free thumbs excellence service hotel g love everything bout hotel definitely come,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.9776}",0.9776,2
hotel good,recently stay hotel room small still space item check fast near bugis mall stuff friendly counter check n check get name might book next staycay trip,5,2,hotel goodrecently stay hotel room small still space item check fast near bugis mall stuff friendly counter check n check get name might book next staycay trip,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.4939}",0.4939,2
small hotel staffs amazing,bf n staycation hotel room given us spacious chosen package comes burger food sent room convenient thank manager bobby accommodating us late checkout ensuring enough time finish food staffs attended requests promptly enjoyed back,5,2,small hotel staffs amazingbf n staycation hotel room given us spacious chosen package comes burger food sent room convenient thank manager bobby accommodating us late checkout ensuring enough time finish food staffs attended requests promptly enjoyed back,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.7845}",0.7845,2
excellent stay,lovely quaint hotel much character partner enjoyed stay room everything needed special shout hotel manager daryl kind enough give us early check late check made stay even pleasant hospitality impeccable service thank hotel g,5,2,excellent staylovely quaint hotel much character partner enjoyed stay room everything needed special shout hotel manager daryl kind enough give us early check late check made stay even pleasant hospitality impeccable service thank hotel g,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.9578}",0.9578,2
